time,pos1,pos2,vel1,vel2,tau1,tau2
1.290000000000000868e-01,1.847380915625838338e-01,-3.630361668708157463e-01,1.441742037937429055e+00,-2.888807656238086441e+00,0.000000000000000000e+00,-2.476469507860030728e-01
1.300000000000000877e-01,1.861748173498005421e-01,-3.659158964076913434e-01,1.431684892506889017e+00,-2.870605227230163869e+00,0.000000000000000000e+00,-2.487514700198103501e-01
1.310000000000000886e-01,1.876014444987086915e-01,-3.687773481039031132e-01,1.421545111909167547e+00,-2.852252643421077760e+00,0.000000000000000000e+00,-2.498615362849244126e-01
1.320000000000000895e-01,1.890178915167583240e-01,-3.716203739861058675e-01,1.411324978424414622e+00,-2.833754261686292075e+00,0.000000000000000000e+00,-2.509766597027554003e-01
1.330000000000000904e-01,1.904240791701426461e-01,-3.744448303911399600e-01,1.401026727210016753e+00,-2.815114345427887965e+00,0.000000000000000000e+00,-2.520963747871998173e-01
1.340000000000000913e-01,1.918199304373416902e-01,-3.772505778738619586e-01,1.390652547637529990e+00,-2.796337067191095205e+00,0.000000000000000000e+00,-2.532202397878843270e-01
1.350000000000000921e-01,1.932053704639901393e-01,-3.800374811175673551e-01,1.380204584604398876e+00,-2.777426511231923190e+00,0.000000000000000000e+00,-2.543478360471932986e-01
1.360000000000000930e-01,1.945803265190445552e-01,-3.828054088469569627e-01,1.369684939820628999e+00,-2.758386676036215235e+00,0.000000000000000000e+00,-2.554787673709646989e-01
1.370000000000000939e-01,1.959447279522249508e-01,-3.855542337435984845e-01,1.359095673070594312e+00,-2.739221476790490772e+00,0.000000000000000000e+00,-2.566126594127177141e-01
1.380000000000000948e-01,1.972985061527058048e-01,-3.882838323638347910e-01,1.348438803450182633e+00,-2.719934747804972908e+00,0.000000000000000000e+00,-2.577491590713324454e-01
1.390000000000000957e-01,1.986415945090321822e-01,-3.909940850590922223e-01,1.337716310579499357e+00,-2.700530244889230325e+00,0.000000000000000000e+00,-2.588879339019985459e-01
1.400000000000000966e-01,1.999739283702365034e-01,-3.936848758985407315e-01,1.326930135791362320e+00,-2.681011647680898946e+00,0.000000000000000000e+00,-2.600286715403177240e-01
1.410000000000000975e-01,2.012954450081318458e-01,-3.963560925940600166e-01,1.316082183295838925e+00,-2.661382561927969181e+00,0.000000000000000000e+00,-2.611710791394272757e-01
