time,pos1,pos2,vel1,vel2,tau1,tau2
4.200000000000002620e-01,1.551241139538433178e-01,-3.925351176424584088e-01,-1.300713792182756734e+00,2.131127616114672829e+00,0.000000000000000000e+00,-3.243836454121204471e-01
4.250000000000002665e-01,1.485690444417020750e-01,-3.817693193170237365e-01,-1.320771425598430637e+00,2.174209354775858749e+00,0.000000000000000000e+00,-3.178180630975298571e-01
4.300000000000002154e-01,1.419172127329320077e-01,-3.707938669263511899e-01,-1.339398975114430623e+00,2.214950456408497637e+00,0.000000000000000000e+00,-3.107852238963298430e-01
4.350000000000002198e-01,1.351756864377895995e-01,-3.596203087150659505e-01,-1.356629902228194240e+00,2.253413499731543812e+00,0.000000000000000000e+00,-3.037269327118238826e-01
4.400000000000002243e-01,1.283516787493637068e-01,-3.482604902210980069e-01,-1.372372258396878486e+00,2.289416480565494183e+00,0.000000000000000000e+00,-2.961186896279711100e-01
4.450000000000002287e-01,1.214524725976700026e-01,-3.367264083457577328e-01,-1.386690586703385852e+00,2.323081836183288118e+00,0.000000000000000000e+00,-2.881664787882977641e-01
4.500000000000002331e-01,1.144851663412301823e-01,-3.250297174622901464e-01,-1.399594075048220310e+00,2.354423947416643070e+00,0.000000000000000000e+00,-2.795606543006978195e-01
4.550000000000002376e-01,1.074565684121878556e-01,-3.131815253964150281e-01,-1.411189793940738291e+00,2.383647629606758578e+00,0.000000000000000000e+00,-2.708026693983813793e-01
4.600000000000002420e-01,1.003733125109768781e-01,-3.011926187679559441e-01,-1.421440238209821905e+00,2.410675898153466168e+00,0.000000000000000000e+00,-2.620445296875547059e-01
4.650000000000003020e-01,9.324232744545907225e-02,-2.890743793409590867e-01,-1.430264870816855272e+00,2.435347678992145770e+00,0.000000000000000000e+00,-2.531301783392492233e-01
4.700000000000003064e-01,8.607081821823686640e-02,-2.768387485196184827e-01,-1.437633990618788715e+00,2.457600665035476695e+00,0.000000000000000000e+00,-2.439799994631431934e-01
4.750000000000003109e-01,7.886606508247390179e-02,-2.644978370867638318e-01,-1.443547357248487817e+00,2.477429726516128916e+00,0.000000000000000000e+00,-2.343630371272212021e-01
4.800000000000003153e-01,7.163515491243813149e-02,-2.520634028466496868e-01,-1.448082792567628729e+00,2.494981642650460074e+00,0.000000000000000000e+00,-2.246313078544925901e-01
4.850000000000003197e-01,6.438504173009423903e-02,-2.395469692952800767e-01,-1.451215428414103004e+00,2.510202985054500679e+00,0.000000000000000000e+00,-2.146981760594640354e-01
4.900000000000003242e-01,5.712272202915089081e-02,-2.269601680207747885e-01,-1.452953294245872273e+00,2.523104241692533112e+00,0.000000000000000000e+00,-2.045354803427827939e-01
4.950000000000003286e-01,4.985511357227636470e-02,-2.143145033900973329e-01,-1.453319939668931804e+00,2.533725984274925125e+00,0.000000000000000000e+00,-1.941426908706555543e-01
5.000000000000003331e-01,4.258899854404985669e-02,-2.016212425337499947e-01,-1.452346099910267307e+00,2.542122641506772140e+00,0.000000000000000000e+00,-1.835361735659605253e-01
5.050000000000003375e-01,3.533100076570881709e-02,-1.888913716537604093e-01,-1.450064418029363145e+00,2.548352220969684723e+00,0.000000000000000000e+00,-1.727394447785226272e-01
5.100000000000003419e-01,2.808758201551538047e-02,-1.761355895431265528e-01,-1.446507089915072264e+00,2.552471721325635823e+00,0.000000000000000000e+00,-1.617785801061506767e-01
5.150000000000003464e-01,2.086504665224182473e-02,-1.633643172864062132e-01,-1.441704902339088212e+00,2.554535256147501432e+00,0.000000000000000000e+00,-1.506791046185795568e-01
5.200000000000003508e-01,1.366954861434227161e-02,-1.505877126030164825e-01,-1.435687246851349519e+00,2.554594077416248776e+00,0.000000000000000000e+00,-1.394650138730922362e-01
5.250000000000003553e-01,6.507097564810285228e-03,-1.378156825469587510e-01,-1.428482447921616716e+00,2.552697210095788094e+00,0.000000000000000000e+00,-1.281586654966092031e-01
5.300000000000003597e-01,-6.164366963137884667e-04,-1.250578928577313897e-01,-1.420118127391013285e+00,2.548892156427045474e+00,0.000000000000000000e+00,-1.167810196577230147e-01
5.350000000000003642e-01,-7.695321441742364668e-03,-1.123237741817616764e-01,-1.410621488474813168e+00,2.543225442528871838e+00,0.000000000000000000e+00,-1.053519205183814367e-01
5.400000000000003686e-01,-1.472395940210671599e-02,-9.962252603972922282e-02,-1.400019501573101843e+00,2.535742972807950579e+00,0.000000000000000000e+00,-9.389028930639335691e-02
5.450000000000003730e-01,-2.169688790015396676e-02,-8.696311937458653385e-02,-1.388339017940159126e+00,2.526490243030732330e+00,0.000000000000000000e+00,-8.241420032922905370e-02
5.500000000000003775e-01,-2.860877846633673449e-02,-7.435429820534159018e-02,-1.375606848613941002e+00,2.515512485048980729e+00,0.000000000000000000e+00,-7.089398264194193833e-02
5.550000000000003819e-01,-3.545447598923456151e-02,-6.180450428090524667e-02,-1.361865504663077209e+00,2.502885332746312308e+00,0.000000000000000000e+00,-6.008990025609060870e-02
